,attendant,ROI,DTW,PCC,CCC,RMSE,MAE
478,23.0,right lower lateral forehead,1.8238210855700525,0.32131586709453186,0.30387457530407447,1.9405764723800645,4.038407431208993
479,23.0,glabella,1.6902534187913065,0.32420385731798007,0.31196068875769073,1.8914475241397317,3.881600339043339
480,23.0,upper nasal dorsum,2.0427369846980192,0.27590685978811136,0.23767036268797678,1.9163933795641719,3.9196184407604564
481,23.0,lower nasal dorsum,2.1268344045643532,0.2757801854215404,0.2424150506845046,2.035721411384738,4.682318573109447
482,23.0,soft triangle,2.043746404380067,0.18185546796112945,0.16041050680548916,2.32615371505171,6.308507086422177
483,23.0,left ala,2.2661076298112652,0.20664434072573215,0.16843256669503034,2.316946492839862,6.048249458220388
484,23.0,right ala,2.240907919172505,0.16713252104636786,0.14208430833424676,2.2547164733668787,5.745991914279597
485,23.0,nasal tip,2.1975204122583394,0.15694396951835912,0.12923671983824564,2.2144909340884156,6.064135073690147
486,23.0,left lower nasal sidewall,2.0222912697859177,0.2328490483085645,0.21083342763471466,1.8877365686265073,3.843278272407456
487,23.0,right lower nasal sidewall,2.2072064631374597,0.22035226772771452,0.18345210538650938,1.9194815737112407,3.943803054614498
488,23.0,left mid nasal sidewall,2.2765386947634823,0.18913360689460212,0.15818306097747245,2.222858585887732,6.170459191041727
489,23.0,right mid nasal sidewall,2.1251917475125954,0.1788088615297347,0.15446907513798638,1.9451158380135622,4.047761447568278
490,23.0,philtrum,2.3982538779196703,0.1957774985732727,0.15517374465641745,2.9670620978140856,9.93053179580035
491,23.0,left upper lip,2.6623558892247057,0.13067834171735365,0.09706060667151949,4.427563325249097,21.88273891619439
492,23.0,right upper lip,2.488561271234396,0.14043826111803742,0.10546686058142049,4.043710167895463,17.764261978764488
493,23.0,left nasolabial fold,2.2260679860252433,0.16461117841401482,0.14180057645572494,2.895369541784787,9.439204549184668
494,23.0,right nasolabial fold,2.1875353402939153,0.19880254281071605,0.16948249759482661,2.5537330424161695,8.125348509940485
495,23.0,left temporal,2.5814932280989598,0.11152910692314898,0.0885674804918208,4.683325923310575,23.220780339994775
496,23.0,right temporal,2.1790178747407483,0.22200673339721452,0.19560325957772504,2.906244392842069,9.285150256134472
497,23.0,left malar,1.7800029763098446,0.2885111391512904,0.27022119615143253,1.8998149314032238,3.94728784957162
498,23.0,right malar,1.8621460104156689,0.3068529218712707,0.2757790777959444,2.0304220332298426,4.383131159781256
