,attendant,lux,ROI,DTW,PCC,CCC,RMSE,MAE,MAPE
0,4.0,10.0,lower medial forehead,2.0923029672067535,0.13318922055271865,0.09724654246739839,6.385519560029681,45.8721104836431,0.6394167232699788
1,4.0,10.0,left lower lateral forehead,2.060894545812794,0.15142736642171947,0.11246035767567893,7.07284470714923,50.96500247035647,0.7088985937208331
2,4.0,10.0,right lower lateral forehead,2.2420991884510726,0.08474975381055617,0.045498675917924614,6.508058594054634,43.2514831589286,0.6033549778869401
3,4.0,10.0,glabella,2.3027100500881184,0.15940645249230836,0.09957176385308646,3.199406394502501,10.974232581561646,0.15248341980973576
4,4.0,10.0,upper nasal dorsum,2.095162217005267,0.19656156522185683,0.1473363198967154,5.0353186858196475,26.337216871935595,0.36513719217920465
5,4.0,10.0,lower nasal dorsum,2.2059796399188065,0.20195530949170304,0.15438486756688255,7.74200694713564,61.64079152971428,0.8588755701547411
6,4.0,10.0,soft triangle,2.191012772049607,0.19796364170491343,0.1396488942758457,5.751053917693497,37.31020536216604,0.5145811105244634
7,4.0,10.0,left ala,2.2850443608994246,0.052089343504629765,0.03629063172798467,6.49491546606889,46.69535839605302,0.643863542882014
8,4.0,10.0,right ala,1.8793455663747405,0.08164710791048793,0.06639285978239774,6.040767515265139,42.0729902748835,0.5777717558901957
9,4.0,10.0,nasal tip,1.9025788720388321,0.1171524576277947,0.09224747192125382,4.973777241132172,27.863542527470106,0.39072840872760833
10,4.0,10.0,left lower nasal sidewall,2.0294590636072316,0.07367738478786497,0.05575851194532384,6.48688071994691,44.77622782609634,0.6269254244420147
11,4.0,10.0,right lower nasal sidewall,1.9222860812529632,0.1718342804747067,0.1268529942706705,7.6569032765208185,65.14282841082523,0.9058630233458311
12,4.0,10.0,left mid nasal sidewall,2.1135796255640416,0.14120213735711076,0.0954491141413043,6.204240055894387,39.10415308378232,0.5441067866098954
13,4.0,10.0,right mid nasal sidewall,2.2685424977687485,0.14560782437313324,0.12024108174208854,7.4095676349332,56.46106786090947,0.782809511533957
14,4.0,10.0,philtrum,2.141578813760565,0.11792351330755575,0.0881631904108635,6.585231234711472,45.82702657123554,0.6381198639846514
15,4.0,10.0,left upper lip,2.2198390369587053,0.16317920524054294,0.10176557965863701,6.9648705076095565,50.85760549637095,0.7101720333477713
16,4.0,10.0,right upper lip,1.9209349037852481,0.16505516152450028,0.1453545728108873,4.8913458347170975,24.69278310204415,0.34431168832077236
17,4.0,10.0,left nasolabial fold,2.1871311068154515,0.09946498263051684,0.06545415033658027,6.636609828322984,44.96324908863239,0.626424159092175
18,4.0,10.0,right nasolabial fold,2.0086109901370124,0.13238376885307215,0.10350305667054022,5.949359890002383,37.123648475095315,0.5147545042208216
19,4.0,10.0,left temporal,1.910604699268826,0.14348880214568036,0.12215588763423431,6.843543073848899,52.93046447609362,0.7379988373793606
20,4.0,10.0,right temporal,2.1688842560307484,0.1017784574464099,0.08692926885527141,7.397310399165313,56.03968601592672,0.778483764125518
21,4.0,10.0,left malar,2.05915291809792,0.2198515786615565,0.16454859437723604,3.2226660806106637,12.003416193980764,0.16526432403597255
22,4.0,10.0,right malar,2.054255310298228,0.14791446278142098,0.1179639320368306,1.7662954341618031,3.293500391428464,0.04563172948956867
23,4.0,10.0,left lower cheek,1.989527716026614,0.14826886234330977,0.11134403401804137,4.740627893933865,25.13521106311116,0.3513642673658575
24,4.0,10.0,right lower cheek,1.9705404573424306,0.23891576549973825,0.19130170661872523,3.5348428876929368,13.992475806009038,0.19295175032700806
25,4.0,10.0,chin,2.2846389725070853,0.0984647876413406,0.06472247704618168,4.1454562861331015,20.44361480818875,0.28707018603056955
26,4.0,10.0,left marionette fold,1.8919907576517092,0.15899709623160488,0.12371502655855697,5.202270892928525,31.441329656097167,0.4397161948632931
27,4.0,10.0,right marionette fold,2.007143815614217,0.09611255361541708,0.08578971910586371,7.462292972369544,58.54154606382047,0.8204488313925699
28,4.0,15.8,lower medial forehead,2.4060327309265332,0.07091281371817974,0.0505618837115277,4.237086689797241,23.102896766291664,0.3080289353319888
29,4.0,15.8,left lower lateral forehead,2.86235719285481,0.08134986463124495,0.04804539220155066,5.922007131190971,38.68258719174784,0.5144844737405294
30,4.0,15.8,right lower lateral forehead,2.3724006348046633,0.13135317126553095,0.08727650115227452,4.838488424043674,27.33035722868361,0.36562391779665804
31,4.0,15.8,glabella,2.4879247170301375,0.1964912359552866,0.15233350609898444,1.8931417284107666,4.287080079451024,0.057396859069774854
32,4.0,15.8,upper nasal dorsum,2.5654541588973205,0.15020194143829427,0.10395210596376742,3.6055756677326882,15.307410456886993,0.2067527802804017
33,4.0,15.8,lower nasal dorsum,2.7207148308135136,0.11850679565528215,0.08835610135732654,5.548226752042718,31.22079184241166,0.42173902592714324
34,4.0,15.8,soft triangle,2.4717118850303113,0.16650132308026996,0.12009400265564553,4.139001985987375,18.719525776146806,0.24989523541173284
35,4.0,15.8,left ala,2.5321659117645643,0.11124497376395494,0.07789391097577711,4.9186581556711335,26.80829167083723,0.3599833526464155
36,4.0,15.8,right ala,2.70112671618506,0.12256324689700861,0.07745807347784983,5.095389669750197,29.515943874851093,0.39316336137371494
37,4.0,15.8,nasal tip,2.6013528775833294,0.12313458222796086,0.08212682384230134,5.862241611099207,36.74068265303461,0.48725347294986565
38,4.0,15.8,left lower nasal sidewall,3.0157898161174237,0.12472102309171373,0.08894319167297667,5.525484253163984,32.641723562520575,0.4377498988169308
