Unnamed: 0,attendant,lux,ROI,DTW,PCC,CCC,RMSE,MAE,MAPE
58,4.0,25.1,right lower lateral forehead,3.787233577550469,0.29919100598015047,0.21326694118380685,2.7362451939637626,8.526737190026623,0.11571889603462944
59,4.0,25.1,glabella,3.4784110167109934,0.3408792840136316,0.2530879918692676,1.56694666429961,1.9235395239855977,0.026229461999905297
60,4.0,25.1,upper nasal dorsum,3.4811112584687556,0.36198628620037415,0.27752668694781985,1.7120102626007536,2.358318107039406,0.032016094293578094
61,4.0,25.1,lower nasal dorsum,3.5797998926646426,0.30965896765368406,0.21716417421788933,4.490184755689511,18.403593455048682,0.24964923493183835
62,4.0,25.1,soft triangle,3.3992402796236187,0.33124975318952915,0.26318101448208014,2.0823422657687214,4.5120966840349075,0.06171601446152993
63,4.0,25.1,left ala,3.560869556996769,0.21781797634457986,0.15340099511022898,3.8121109649021,13.916543641988786,0.1888963326816103
64,4.0,25.1,right ala,3.7457166975494984,0.30823871751302573,0.22030653138490877,3.4617267891224963,12.028631568938414,0.16591812030670677
65,4.0,25.1,nasal tip,3.403122797492133,0.2085551568728713,0.15345820786083966,3.2696282802114394,12.935195658241861,0.1775103203030881
66,4.0,25.1,left lower nasal sidewall,3.9416964609422966,0.20334404925984526,0.13869456289926774,4.703796029544389,20.387122532991302,0.2802947855435832
67,4.0,25.1,right lower nasal sidewall,3.7198093869164723,0.20764711962796242,0.14987458024508507,6.256109642082396,35.508897791563754,0.48687398976305296
68,4.0,25.1,left mid nasal sidewall,3.85882851110977,0.2218284261506219,0.16084188991955392,6.398616744903794,35.30591801206088,0.48374458308116886
69,4.0,25.1,right mid nasal sidewall,3.590154905336193,0.1639130273363251,0.11445378046847103,5.559112395178114,27.703939207409974,0.3770067417714796
70,4.0,25.1,philtrum,3.6175388507354267,0.24580585391596352,0.18010384461419737,3.3146801093527887,12.659606356961456,0.1730819943459724
71,4.0,25.1,left upper lip,3.6764386726485365,0.18664488798403134,0.12663825477718296,4.40256605347284,23.418506531772437,0.328143212738166
72,4.0,25.1,right upper lip,4.141507326329772,0.1985380490099549,0.12017745371031009,5.762140007555953,28.580632314272076,0.39544352618921463
73,4.0,25.1,left nasolabial fold,3.7206888259591087,0.2137083591480883,0.1433319620819177,5.807636071949297,33.10188414431616,0.46216763013179457
74,4.0,25.1,right nasolabial fold,3.69974041192386,0.2061645852819414,0.14245923207447408,4.895194214942896,24.76314834846887,0.3373279624326886
75,4.0,25.1,left temporal,3.7022337478667864,0.12799507758407633,0.08479060883854213,7.3886657381502046,45.54755032123894,0.6332493251020183
76,4.0,25.1,right temporal,4.210954232126821,0.1850775407868328,0.11446530312311703,9.407776645948067,71.65935113058748,0.9893017651183443
77,4.0,25.1,left malar,3.389255145795527,0.3521131547480482,0.2747827368550728,1.77617853319659,4.25776407025172,0.056925949983816136
78,4.0,25.1,right malar,3.346142378737755,0.3586790396005531,0.2786589431419228,1.5971236015530057,2.0742983219202658,0.0282416989474736
79,4.0,25.1,left lower cheek,3.412229764282815,0.3030566430290614,0.2316269913565192,2.1668301566575843,6.162226537321438,0.08245325326188667
80,4.0,25.1,right lower cheek,3.8009095850044132,0.2916635081319017,0.20711331222318144,1.9748985178726102,4.586026872414312,0.061861390833397006
81,4.0,25.1,chin,3.786115684582333,0.2653095528130565,0.19290094140748215,2.7020438306783308,9.251839245894951,0.12647611996891006
82,4.0,25.1,left marionette fold,3.8605224050281866,0.2681587996355267,0.19432816499619554,4.790977729947538,22.00935245770553,0.29996613686599205
83,4.0,25.1,right marionette fold,3.7117477906071716,0.18844647036314874,0.13458664763387007,4.138338996140766,16.239502560913817,0.22174481554701744
84,4.0,39.8,lower medial forehead,3.0303918356672845,0.36932014455846135,0.262356128169901,1.9999824506433248,3.077405913396417,0.04249684503376264
85,4.0,39.8,left lower lateral forehead,3.2925977890439992,0.26938790536129653,0.17112119154477742,2.7533710821897333,8.295341992879946,0.11485783255418609
86,4.0,39.8,right lower lateral forehead,3.19590775981429,0.38674533771376646,0.2619061505049712,2.283158727018771,4.976925364418329,0.06967091314915203
87,4.0,39.8,glabella,2.898792846284754,0.4147881011783092,0.3181809237426538,1.9035804561401297,2.822345510795404,0.03889644165222657
88,4.0,39.8,upper nasal dorsum,2.833557495010393,0.3905805338716166,0.31426509141247577,2.4286068831326593,5.913747915788792,0.08235499148672583
89,4.0,39.8,lower nasal dorsum,3.0983375870767644,0.34001584284204406,0.23678275541236268,3.2537627633826625,11.35535924424452,0.15652151436906425
90,4.0,39.8,soft triangle,3.246483071356374,0.26688949828718384,0.1777208735527792,3.1349222701790658,10.682172978617954,0.14752390196341042
91,4.0,39.8,left ala,3.461152749493735,0.26415468061893643,0.1730024405131896,2.4887489399391396,6.032632196794978,0.08338864291915689
92,4.0,39.8,right ala,3.180520106369165,0.32500650971395795,0.24304614582765902,3.520447192540084,12.207051354444081,0.1684107818727396
93,4.0,39.8,nasal tip,3.126635860398023,0.324838952257739,0.23766888089730823,3.094772068714778,9.444956496450258,0.13030311462088615
94,4.0,39.8,left lower nasal sidewall,3.2960539605492003,0.3173099370254057,0.22974809901454404,2.944145992235017,7.8590024939867265,0.10831035399387721
95,4.0,39.8,right lower nasal sidewall,3.1585929817244107,0.3786823872181803,0.257373280670481,4.032406932332477,16.71999210845857,0.23190136853908772
96,4.0,39.8,left mid nasal sidewall,2.970012012905419,0.30533154089224973,0.21726104224091888,4.768687236325283,23.73859990081712,0.33424255054888863
