,attendant,lux,ROI,DTW,PCC,CCC,RMSE,MAE,MAPE
99,4.0,39.8,left upper lip,2.4792662578294515,0.2684182696341558,0.16887811273045616,2.7653198476711633,9.452057371296565,0.13064832410185584
100,4.0,39.8,right upper lip,2.4328004438026816,0.2268861903887096,0.14714137068579333,3.279225956672299,13.233722402124428,0.1829355181536704
101,4.0,39.8,left nasolabial fold,2.582502937360707,0.28538212345279745,0.17594661052590857,2.440697604514677,7.696291530705904,0.10681986694438889
102,4.0,39.8,right nasolabial fold,2.533273408345076,0.2657903912596828,0.18892122919125376,2.2659966046639695,7.421700928616072,0.1018627241962507
103,4.0,39.8,left temporal,2.546104177099041,0.18291503884413882,0.12399596494853027,3.8328388069170027,17.969102414119572,0.2514376623513839
104,4.0,39.8,right temporal,2.5231147800299043,0.12595001292191485,0.07756417610782278,7.504371355964575,56.55866604032517,0.7847348880501978
105,4.0,39.8,left malar,2.2660738338624205,0.35455611719243185,0.2764325615930699,1.4781717582048792,2.2870110295640576,0.03154402659437381
106,4.0,39.8,right malar,2.3688228192991847,0.33264178833031116,0.24516323742212157,1.4568466649616385,2.2311379374787568,0.030746275504766163
107,4.0,39.8,left lower cheek,2.3853599814930937,0.3099282829908904,0.24503170693833262,1.483705587211939,2.257025473939781,0.031181349041332837
108,4.0,39.8,right lower cheek,2.3569476334905883,0.29550478019378973,0.2277215329729162,1.702410090609427,3.183248108242221,0.043530041949580704
109,4.0,39.8,chin,2.2092530008056768,0.33285182294481397,0.26747616238193234,1.7700523847788177,3.512383042699858,0.048662808627128164
110,4.0,39.8,left marionette fold,2.546119655110707,0.2640639603471848,0.19132258979682867,2.1719463678978084,5.0510944467440915,0.07028610218993499
111,4.0,39.8,right marionette fold,2.624659379431306,0.22575601980056656,0.1489362364317715,3.5335324796014818,14.739725919644679,0.20346883872854404
112,4.0,63.1,lower medial forehead,3.15811179652904,0.25560509758682987,0.15666826945337448,1.2763418423475155,1.6884424266183065,0.023421541116193937
113,4.0,63.1,left lower lateral forehead,3.0325648082088184,0.15251222836416117,0.0920653091447685,2.719063006903944,8.8736584370274,0.12307501057641584
114,4.0,63.1,right lower lateral forehead,2.914796938724267,0.20824503325684354,0.14295728635308738,1.6736276954992892,3.058526266702204,0.04266057534828812
115,4.0,63.1,glabella,2.9365724382664653,0.22787312476225716,0.15538599591229574,1.0958144057985948,1.2579336097490519,0.01738295263285075
116,4.0,63.1,upper nasal dorsum,2.9218172369257407,0.22879451491280667,0.15580172564601033,1.1151703561879112,1.2781787490581777,0.01772044197505106
117,4.0,63.1,lower nasal dorsum,2.614148856370219,0.28321137536647384,0.20507031289534583,1.18881051155282,1.4517485053420256,0.020201827067917705
118,4.0,63.1,soft triangle,2.8364748108330673,0.19068635157832825,0.12431391903623161,2.2290317057964333,6.3164846132618,0.08595363879211293
119,4.0,63.1,left ala,3.2392980085344387,0.18767423523782456,0.11062281637163883,1.2763688390534447,1.6471153712650697,0.02279571827232986
120,4.0,63.1,right ala,2.882775932413439,0.21958408179348543,0.14667354965105125,1.761645942862953,3.434665420728933,0.04790226812557733
121,4.0,63.1,nasal tip,3.068641206723806,0.15646308047059024,0.09965220636520444,1.1518103959033772,1.367598811006875,0.01899005029290306
122,4.0,63.1,left lower nasal sidewall,3.146886710839085,0.1719117279131397,0.0956080282581307,1.397234184158977,2.029976049318275,0.02797416603682362
123,4.0,63.1,right lower nasal sidewall,2.925585980234826,0.1860667722322837,0.10959849002844024,3.224920555054384,13.769886811394073,0.19024603609492785
124,4.0,63.1,left mid nasal sidewall,2.98980529866525,0.18905851834715484,0.11198884308288352,1.524523184670196,2.361514543382952,0.0326860778985884
125,4.0,63.1,right mid nasal sidewall,2.7577471825979587,0.2014908576805582,0.13169927305389706,3.5232270211013645,17.770999868525077,0.2448039179676773
126,4.0,63.1,philtrum,2.8573258241055974,0.22850820710134503,0.15328168651700483,1.9255993592311842,5.54380510348868,0.07620811138370139
127,4.0,63.1,left upper lip,2.718223971288402,0.18956264378124235,0.13566015061252754,2.8624982481237677,9.48080266588588,0.13066868304311938
128,4.0,63.1,right upper lip,2.697880622375697,0.20626163409703835,0.14011223262405698,2.7320048423337213,9.286091856955816,0.1279273724084705
129,4.0,63.1,left nasolabial fold,2.960701247421273,0.22917286119072908,0.14842027672649058,2.399374889766932,6.985699318740203,0.09752494461616824
130,4.0,63.1,right nasolabial fold,3.172488289413545,0.17617285657616244,0.09178761302337478,2.1727812099863315,8.388300059722512,0.11449473003556758
131,4.0,63.1,left temporal,2.7024829136340247,0.1491307199431112,0.09297255581982804,4.6515912586863,29.219339481234297,0.40356922985989213
132,4.0,63.1,right temporal,3.0604602654997954,0.16993701689163712,0.09269478360532674,6.1633883220765915,38.89740979215774,0.5375031279971823
133,4.0,63.1,left malar,2.41930131392538,0.25124732633795477,0.2077487835643084,1.0437669694322522,1.1166163745209867,0.015443597894625169
134,4.0,63.1,right malar,2.693127141719772,0.2480083944250631,0.18101684183065556,0.9325110246106069,0.9528756520603245,0.013155382955958103
135,4.0,63.1,left lower cheek,2.543852290127969,0.2630334309154654,0.2120516618300249,1.0987512975317542,1.2683051260972724,0.01755533326875378
136,4.0,63.1,right lower cheek,2.9763688010821627,0.2261220570694635,0.14504068247365834,1.1261053041225126,1.3102981235801072,0.01820595937488974
137,4.0,63.1,chin,2.885012095018635,0.20092034217563373,0.14022321382000816,1.0460051978550091,1.1421997001981314,0.015834282963958304
138,4.0,63.1,left marionette fold,2.992976627333038,0.19108505959620647,0.12087509686520938,1.717298402468601,4.263712142193286,0.05872152802491746
139,4.0,63.1,right marionette fold,2.929900794284638,0.14226876558362203,0.0834286923699017,3.402858987359085,16.010007046212948,0.22047163834140357
140,4.0,100.0,lower medial forehead,2.5935436582793208,0.3521989352109592,0.2746426239056186,1.7865654312183603,3.476395597275612,0.048536363141948737
141,4.0,100.0,left lower lateral forehead,3.117269974875061,0.3465628651828719,0.2381572103934014,1.841378042842256,3.6631999112621023,0.05118074431024324
142,4.0,100.0,right lower lateral forehead,2.6427918348617983,0.32645190411769054,0.2539710796243248,1.7964016718469926,3.4472736103437875,0.048167265618503596
143,4.0,100.0,glabella,2.969769574727524,0.36141262091967524,0.26383141995477183,1.7605323235457069,3.3592444507537387,0.04695397459035173
144,4.0,100.0,upper nasal dorsum,2.5864778578942045,0.3072121974220487,0.2514953373458468,1.8557162555093576,3.683255282528794,0.051513719545442954
145,4.0,100.0,lower nasal dorsum,2.535583216105266,0.3382403825048365,0.2583501510504695,1.8218071641836664,3.556263952541833,0.04970983150241024
146,4.0,100.0,soft triangle,2.685801152389327,0.30189581042807273,0.23001637038507927,1.8120513149799402,3.5417950216053367,0.049692614423286985
147,4.0,100.0,left ala,2.578422896573434,0.3551048346964633,0.26559852455437266,1.828810675226542,3.572107829681798,0.049981535395707904
148,4.0,100.0,right ala,3.053818102139303,0.2902468113570134,0.1939277141593527,1.9316266393391717,3.9903366710461783,0.05593319194869021
149,4.0,100.0,nasal tip,2.5500510236708975,0.3187544042301769,0.2558310638515528,1.8200012454785461,3.547061032381998,0.04971197819247484
150,4.0,100.0,left lower nasal sidewall,2.784554057675534,0.3333127093104919,0.23526110615907467,1.7768556788650895,3.37388688334226,0.04715247456463764
151,4.0,100.0,right lower nasal sidewall,3.0029310465871895,0.2963455521917938,0.20067835401979361,1.8935291858311867,3.7805903589379146,0.05307347125603195
152,4.0,100.0,left mid nasal sidewall,2.8001937792540263,0.34552544005689273,0.24509879938308587,1.9135794023468016,3.810863069326922,0.05346335117399203
153,4.0,100.0,right mid nasal sidewall,2.613016655397699,0.3060378280974931,0.22648313219020633,1.8672315230748113,3.7118134896372275,0.052042462638015215
154,4.0,100.0,philtrum,2.524530976715282,0.3013170847706501,0.2342553168934043,2.035306052164883,4.363903273443117,0.06121760420069913
155,4.0,100.0,left upper lip,2.8470225828334503,0.0767591999468788,0.06432425836607353,4.1505553538718285,17.737440276496503,0.2500760428682476
156,4.0,100.0,right upper lip,2.916092827563616,0.18424749134434304,0.11592629337013473,2.8155681666826684,8.223271389569954,0.11547553535126202
157,4.0,100.0,left nasolabial fold,2.9102369825222283,0.20551073532217679,0.14406637021769628,2.2344970087034883,5.958734625491917,0.08478935380179865
158,4.0,100.0,right nasolabial fold,2.9276262593548616,0.25800075701630637,0.1826923951718872,2.0020003226569094,4.29360076847651,0.05981193860889342
159,4.0,100.0,left temporal,2.7684979582148874,0.2277362530769399,0.16114811115299,3.1350077623499666,11.68470261387922,0.16523765998183995
160,4.0,100.0,right temporal,2.975786457108496,0.17593031599718031,0.12795315531174892,5.129587197219148,26.553873204642866,0.3787078834199325
161,4.0,100.0,left malar,2.349665603936124,0.3427223626425129,0.2947676166041961,1.820136131137166,3.558584630831014,0.04975501944028899
162,4.0,100.0,right malar,2.5135222052519732,0.38074727487874743,0.31598715323615006,1.8029415874529535,3.4995983596122433,0.04892543541409213
163,4.0,100.0,left lower cheek,2.577226529329961,0.3296483553347647,0.27868832621097916,1.8002619459649818,3.470538023520692,0.04845079075665971
164,4.0,100.0,right lower cheek,2.5758277766830524,0.33068329948099184,0.2581953219365982,1.9422289095911587,4.194369845446751,0.05815493524484328
165,4.0,100.0,chin,2.823887578142859,0.30395832052207566,0.23956676547984734,1.8438279231393,3.5534404556298185,0.0498592003301973
166,4.0,100.0,left marionette fold,2.844378353617726,0.2969172557413937,0.22182497552788183,1.8323892458769135,3.606499504686868,0.05042989912281636
167,4.0,100.0,right marionette fold,3.0103319407994813,0.2746643495060774,0.16569960801088435,2.626032479248477,7.959237450506038,0.11161662942688157
