,attendant,lux,ROI,DTW,PCC,CCC,RMSE,MAE,MAPE
39,4.0,15.8,right lower nasal sidewall,3.0002258478952233,0.20614008604068515,0.11136596645315906,4.557032068264495,23.003992808865547,0.3092822082818481
40,4.0,15.8,left mid nasal sidewall,2.7207143627913495,0.19590296614732028,0.13437541126684863,3.7931287916432077,18.9070422686864,0.2526343816468184
41,4.0,15.8,right mid nasal sidewall,3.0833558232829343,0.20489618230328796,0.11844113165411985,4.855098998869379,27.392491154035294,0.36441638524217
42,4.0,15.8,philtrum,2.3976828267761126,0.24793295749112496,0.19155695409121856,4.157157156326321,20.669733491947618,0.27214112855742406
43,4.0,15.8,left upper lip,2.6974340979202527,0.12156475896973203,0.08020909002603634,5.977073273108133,38.076585857176454,0.509326577473783
44,4.0,15.8,right upper lip,2.966657052924187,0.16958697068191764,0.10374252720043242,5.0162004741882456,27.179519449531202,0.3637193360440436
45,4.0,15.8,left nasolabial fold,2.4772505614405764,0.14882957168344166,0.11295414994404639,4.716979682759416,25.142857324833802,0.3374106473345932
46,4.0,15.8,right nasolabial fold,2.6855694615508976,0.16759237954787357,0.11154524054793398,5.562656613493288,33.71915153290904,0.4550530369054773
47,4.0,15.8,left temporal,2.7177764085283087,0.10059622674988827,0.06855811377606479,5.214541294901243,33.35734349363843,0.4440921169395466
48,4.0,15.8,right temporal,2.7241868487138046,0.10189072179340125,0.0716961202987115,6.493285972835543,43.87745821843949,0.5881969582894154
49,4.0,15.8,left malar,2.140706910389675,0.28052855226684154,0.22171726382945045,1.1611583644751564,1.4825274849961156,0.0195209116183244
50,4.0,15.8,right malar,2.712486862103612,0.28673890561922993,0.18849681583033806,1.2694375997641805,1.7420276343459626,0.022939415222473235
51,4.0,15.8,left lower cheek,2.9102677679473996,0.2710559513869708,0.1763403485647782,1.2697157492877127,1.711592561294606,0.022598895476117316
52,4.0,15.8,right lower cheek,2.3966573774197233,0.22858872668509986,0.18105718052913325,1.8227417112745048,4.999408992722251,0.06538469533399956
53,4.0,15.8,chin,2.767701145050886,0.1702868064522988,0.11444705012492017,1.9161907077498628,4.633323821265827,0.061705434325984965
54,4.0,15.8,left marionette fold,2.529894257861068,0.2041330484272141,0.14163945035250525,4.095452531230209,18.865548051319376,0.25529647002624295
55,4.0,15.8,right marionette fold,2.639642954255701,0.17325557539374645,0.12024477916212685,6.390064337248499,43.71321066464796,0.5853357991157413
56,4.0,25.1,lower medial forehead,3.1968211995523887,0.26549012100295033,0.15740008192887575,1.1983568829155744,1.4667294788628238,0.019918782705044626
57,4.0,25.1,left lower lateral forehead,2.7888150499483793,0.21176928031365208,0.14800217629300058,1.4148536964463814,2.052745498294994,0.028042605095992313
58,4.0,25.1,right lower lateral forehead,2.6614194530238033,0.24705006052414372,0.1837485820888114,1.1574050259433704,1.4111511858536374,0.01923818760377266
59,4.0,25.1,glabella,2.5281560697960375,0.2652747327188461,0.20045101339620663,1.166080952150028,1.4144357502949398,0.01927980021825104
60,4.0,25.1,upper nasal dorsum,2.467381191969399,0.2792819794431036,0.22225108267911953,1.2301283682560407,1.6035081732358478,0.021788475928947896
61,4.0,25.1,lower nasal dorsum,2.693224315314877,0.242912155913289,0.16304372351573304,2.996686283205092,10.96302465255465,0.1485107938424148
62,4.0,25.1,soft triangle,2.143441921667647,0.274823735640292,0.24441739714783753,1.2098647255022188,1.4952585577173887,0.020468733752430388
63,4.0,25.1,left ala,2.630686918420467,0.17218363657961058,0.12218683468542178,2.652081161164763,8.949181790204781,0.12197134060263992
64,4.0,25.1,right ala,2.7393504390184096,0.25857771710016725,0.18905495123683078,1.9974555033713781,4.253331400953507,0.05828681044563142
65,4.0,25.1,nasal tip,2.285125885640156,0.1670628080827963,0.12682149956689687,1.5423428784082087,2.4804408843342807,0.03369867587293926
66,4.0,25.1,left lower nasal sidewall,2.9082833438028106,0.1634543146426557,0.11313825838971155,2.7827661225844333,9.684200704578439,0.13235587440206315
