,attendant,lux,ROI,DTW,PCC,CCC,RMSE,MAE,MAPE
39,4.0,15.8,right lower nasal sidewall,2.9904555441897673,0.20597999464240213,0.11152695708891186,4.558560945555426,23.01444783596393,0.3094279780800408
40,4.0,15.8,left mid nasal sidewall,2.7143265818931788,0.1958124836262085,0.13434248858634015,3.814157647346898,19.188888844923348,0.2564669150350302
41,4.0,15.8,right mid nasal sidewall,3.076409428545009,0.20437302927898401,0.11802684583448875,5.051577953844675,29.49074669530823,0.3913173161614913
42,4.0,15.8,philtrum,2.4029408458515085,0.2480850418720607,0.1911552775943016,4.157157156326321,20.669733491947618,0.27214112855742406
43,4.0,15.8,left upper lip,2.698042463504869,0.1215121914497358,0.08034219601061866,5.977213406958388,38.09109897546033,0.5095002467888435
44,4.0,15.8,right upper lip,2.9728899057351246,0.1694084768222337,0.10353553347366688,5.0144908284360135,27.174747130371788,0.3636680563086414
45,4.0,15.8,left nasolabial fold,2.4793889746520588,0.14870155947734423,0.1126863153174048,4.913033138082653,27.4658503020642,0.3691522716135774
46,4.0,15.8,right nasolabial fold,2.6964532022385836,0.16774175897663812,0.1112513310895965,5.638547403070163,34.71637842802411,0.4682135444127355
47,4.0,15.8,left temporal,2.7437627031934078,0.10130259484286391,0.06822483042735564,5.213259951603754,33.341077946806855,0.4438709241903958
48,4.0,15.8,right temporal,2.7573901669920144,0.10236229343406728,0.07084529601073097,6.492227647514291,43.85915025003691,0.5879502992361986
49,4.0,15.8,left malar,2.140040532866021,0.2801511475111527,0.22177339265458273,1.1611583644751564,1.4825274849961156,0.0195209116183244
50,4.0,15.8,right malar,2.7158428987981735,0.28657391183861386,0.18795733259510697,1.2694375997641805,1.7420276343459626,0.022939415222473235
51,4.0,15.8,left lower cheek,2.907878735852677,0.27067078667454103,0.17608361451141963,1.2697157492877127,1.711592561294606,0.022598895476117316
52,4.0,15.8,right lower cheek,2.4116312362976475,0.22874946528441273,0.18085985832303286,1.8148641952189883,4.983238976933362,0.06516315241795019
53,4.0,15.8,chin,2.774174364903731,0.17080338123633423,0.11455833227017005,1.9047299041555015,4.598358674998077,0.0612327187800682
54,4.0,15.8,left marionette fold,2.5308528975112394,0.20476457351376418,0.14238105531185796,4.095452531230209,18.865548051319376,0.25529647002624295
55,4.0,15.8,right marionette fold,2.6448830263073684,0.17363231852827232,0.11999331241275525,6.388710468735025,43.701170956142555,0.5851767900109023
56,4.0,25.1,lower medial forehead,3.2204604702907598,0.2648301546364301,0.15615204454647336,1.1983568829155744,1.4667294788628238,0.019918782705044626
57,4.0,25.1,left lower lateral forehead,2.7889235889664357,0.21069024751138263,0.14803491085434275,1.4098468572653398,2.0364799514634204,0.02781889361865361
58,4.0,25.1,right lower lateral forehead,2.6860077084518603,0.24687207016775936,0.18271143109248067,1.1657059039813584,1.4274167326852103,0.019461015787354995
59,4.0,25.1,glabella,2.5326350614477136,0.2652930098727171,0.20022725410841724,1.1718277490555524,1.4307045541443006,0.019502403984519853
