,attendant,motion,ROI,DTW,PCC,CCC,RMSE,MAE
198,david,talk,right lower lateral forehead,2.2640689976266097,0.16962088019256946,0.12900543085887084,4.4384355201096675,20.45515303313595
199,david,talk,glabella,2.2599548009404553,0.2648848117368212,0.22190773583956208,3.7410091897854807,14.950808961401593
200,david,talk,upper nasal dorsum,2.2021702418218996,0.15904076446428314,0.13397323609396292,4.271040524036315,18.856988836436667
201,david,talk,lower nasal dorsum,2.1243778411368037,0.11375929321986544,0.09703059154993321,5.615355379592967,32.257143801678026
202,david,talk,soft triangle,2.2065997749014152,0.08042666704441052,0.05946378566732565,5.465398517632439,30.135487286971944
203,david,talk,left ala,2.326160182843477,0.05007527971843699,0.03737734234938276,5.8689832744990555,35.01789638995802
204,david,talk,right ala,2.3218918752007083,0.07561761622393445,0.05924296894342435,5.207443935301889,27.641354424870666
205,david,talk,nasal tip,2.0891015287893024,0.05890890834924814,0.05013723415425759,5.6695810206068415,32.74096376859407
206,david,talk,left lower nasal sidewall,2.2533880081828372,0.14090088966536415,0.11962618055562599,5.272152815792981,28.030925322005086
207,david,talk,right lower nasal sidewall,2.1742572452015168,0.10396613980212342,0.08621920372150386,6.265401419113896,40.5135431406725
208,david,talk,left mid nasal sidewall,2.4082114025485204,0.10527937058233951,0.0680512805213072,5.102313548413288,26.81079276073376
209,david,talk,right mid nasal sidewall,2.448416311857424,0.07757246034503248,0.0581826940335404,5.790602046571654,37.0674420785781
210,david,talk,philtrum,2.2833422123568883,0.07874569615461373,0.06221157099373696,5.116633133322849,26.545029342838106
211,david,talk,left upper lip,2.410140178287137,0.1047204374524244,0.0810613042341692,5.131535044244438,26.808384937093525
212,david,talk,right upper lip,2.368262161669759,0.12013372867323115,0.09022723537635421,5.016282646267573,25.9356169830228
213,david,talk,left nasolabial fold,2.1200200190510707,0.1544710441796544,0.1295051004388208,5.978739831401462,37.469498210698895
214,david,talk,right nasolabial fold,2.307566312450194,0.1283774228892617,0.1074087273212358,5.383467059788033,29.553397851387036
215,david,talk,left temporal,2.2080294089429073,0.08824901515844293,0.0770955176922251,5.454670832866935,31.217101059457818
216,david,talk,right temporal,2.2550758558503032,0.17980414629110544,0.14165991301353795,5.704805701985676,34.61088655149778
217,david,talk,left malar,2.2862950239134894,0.213868773688005,0.17307269377296977,4.702208339825271,22.551528894485557
218,david,talk,right malar,2.1927220563262275,0.17988591326224732,0.14400540460878325,5.19370876497374,27.876563149631163
219,david,talk,left lower cheek,2.401182580981075,0.1904510150274677,0.14590734873138203,4.554076005361774,21.367311743667646
220,david,talk,right lower cheek,2.4015674846380026,0.1548604862801007,0.1176146122395127,4.81151227754884,23.682002961670584
221,david,talk,chin,2.425358810213584,0.17852941743520193,0.12329192012313983,5.476515828025177,30.731075202961357
222,david,talk,left marionette fold,2.4513451463682734,0.1401380891474156,0.10474181110967408,4.730556247079063,23.413519643779228
223,david,talk,right marionette fold,2.2618209701335954,0.1248770873455898,0.10248996614618032,4.954741625109579,25.435703067301898
224,alex,resting,lower medial forehead,2.0228248064385785,0.33852504327655975,0.29297633488083336,1.8959331107429827,4.037784905954543
225,alex,resting,left lower lateral forehead,2.19190612007005,0.30461407741261,0.26373198571629525,2.4836178997801643,7.608795581627032
226,alex,resting,right lower lateral forehead,2.0551570389515437,0.3348363704116508,0.2997493876616883,1.888137173531488,4.019155551783386
227,alex,resting,glabella,2.0382438894452832,0.332685174615624,0.2916216308216785,1.8621660285057868,3.875391058379218
228,alex,resting,upper nasal dorsum,2.114396621483934,0.16989354329517753,0.14239989882565685,3.605409324845819,15.635062123855612
229,alex,resting,lower nasal dorsum,2.2274145312574665,0.24040709576082928,0.19995661003550075,2.7058271594613488,8.552509476682562
230,alex,resting,soft triangle,2.2300318684954505,0.30677140918648393,0.25679252846439116,3.9909791802661934,18.72949933188352
231,alex,resting,left ala,2.2884232155675255,0.1943415037205312,0.1600066264500725,4.2979418758121835,21.252854007019707
232,alex,resting,right ala,2.357477948021218,0.19489764821138778,0.14701133114398654,4.6651935176795,23.239792954466793
233,alex,resting,nasal tip,2.147278046048408,0.27684560864893776,0.21684903326148547,3.2781709304952606,11.61858360329088
234,alex,resting,left lower nasal sidewall,2.131635534071283,0.17016664081711974,0.1403140845298271,5.301067861026121,31.50943284642117
235,alex,resting,right lower nasal sidewall,2.362430016803371,0.21716316517129358,0.17724707450902133,3.3819349386260784,12.610732396972823
236,alex,resting,left mid nasal sidewall,2.1534505712578444,0.16653369819207856,0.13715255209492203,5.422003343320482,31.400433842031116
237,alex,resting,right mid nasal sidewall,2.4448096261294707,0.10033920169045997,0.08105716314636491,4.090182624736645,17.476078509367266
238,alex,resting,philtrum,2.0656313818651246,0.26781262417473545,0.2309664160139399,3.375443500948182,12.218935021571204
239,alex,resting,left upper lip,2.5379633682017135,0.2616748460659977,0.18827377994794875,3.6800397285274973,17.009422097615758
