,attendant,condition,ROI,DTW,PCC,CCC,RMSE,MAE
0,1.0,1.0,lower medial forehead,2.1606288964053983,0.13360234137291704,0.11331136222978355,3.648863959043475,14.165995489883795
1,1.0,1.0,left lower lateral forehead,2.111450720281175,0.14505464564651485,0.12231110776267864,3.6428996426804727,14.093605553410493
2,1.0,1.0,right lower lateral forehead,2.1123893577904758,0.12868322256472006,0.10861705014128666,3.6155375940696413,13.869296841603534
3,1.0,1.0,glabella,2.1173076904620576,0.12747918847750012,0.10974349271370522,3.6558328315181563,14.15371105269296
4,1.0,1.0,upper nasal dorsum,2.1542219923132198,0.11889774079000137,0.10269962962661665,3.681897626808405,14.414281333119085
5,1.0,1.0,lower nasal dorsum,2.1164046866486537,0.1172699698489881,0.10627639376262805,3.622485799365967,13.92178638690228
6,1.0,1.0,soft triangle,2.164403193602586,0.09891509045695027,0.08577481642817383,3.6462159897106186,14.09947794489722
7,1.0,1.0,left ala,2.204113455670513,0.10348384725820729,0.0919714339083891,3.6707425198192665,14.279500508935556
8,1.0,1.0,right ala,2.1326963872273175,0.12124798403364241,0.10420444459327158,3.5619741491764247,13.481050524092163
9,1.0,1.0,nasal tip,2.2250211425527042,0.10098932696887693,0.08767541614042203,3.6400747775434765,14.040263250373078
10,1.0,1.0,left lower nasal sidewall,2.197376559267725,0.11785404977504255,0.0996132577480973,3.6665678284884153,14.26200226251259
11,1.0,1.0,right lower nasal sidewall,2.133861409956749,0.10279416165500721,0.08973827095126312,3.670858247237865,14.25228085536279
12,1.0,1.0,left mid nasal sidewall,2.154955331781747,0.12306068623619662,0.1063258089603698,3.645344798958205,14.101454144304538
13,1.0,1.0,right mid nasal sidewall,2.279178907516549,0.1013498757726994,0.0846991310027128,3.638308396176942,13.968057635953803
14,1.0,1.0,philtrum,2.28965536787299,0.14126782318542958,0.12720774380402067,3.6346249190044397,13.89070856573334
15,1.0,1.0,left upper lip,2.372536595258167,0.10503665489134056,0.0890421088871786,3.731174072447022,14.429345281275765
16,1.0,1.0,right upper lip,2.2677407884938123,0.11787844671626307,0.10123824615004598,3.776333201815804,15.117941104842785
17,1.0,1.0,left nasolabial fold,2.1737132092142026,0.12068853297103638,0.10261097001470913,3.6594236125598947,14.225539877508119
18,1.0,1.0,right nasolabial fold,2.168083803428508,0.11875948168432536,0.10428418145394248,3.673435794838558,14.27144467372725
19,1.0,1.0,left temporal,2.1738690701890158,0.13118929296393325,0.11300219663699963,3.6596357192143194,14.239081139563355
20,1.0,1.0,right temporal,2.581826922424567,0.1318155723480698,0.11008511257379819,4.507775640593385,21.715133995089058
21,1.0,1.0,left malar,2.0672454614608,0.12290129070866398,0.10853677953333439,3.6411847921343865,14.059057460023128
22,1.0,1.0,right malar,2.214592026586787,0.11225293361504528,0.09382259182527673,3.597509357766947,13.724610791802457
23,1.0,1.0,left lower cheek,2.1892358379290786,0.12587187430228028,0.10995200443023406,3.6163312111063277,13.929982547000565
24,1.0,1.0,right lower cheek,2.4261051632607193,0.11020578934068992,0.09190431945804965,3.634686592702584,13.904865995742906
25,1.0,1.0,chin,2.1566788923341624,0.12506317547878573,0.1103828721413876,3.6648558369693935,14.247924634275972
26,1.0,1.0,left marionette fold,2.2252833438448762,0.1301054880304394,0.11362215787211352,3.698477951860936,14.487536757269346
27,1.0,1.0,right marionette fold,2.3091201882561228,0.10522151731676732,0.08633993406595464,3.699728787911429,14.485983154463874
28,2.0,1.0,lower medial forehead,1.628218753215804,0.5882702010512448,0.4464676220048933,1.709928384370511,3.2977923559588582
29,2.0,1.0,left lower lateral forehead,1.692484017105034,0.5893972004159123,0.44258536498710405,1.710943785688658,3.2861469776912626
30,2.0,1.0,right lower lateral forehead,1.6465936900143603,0.597121446644396,0.4409317358850034,1.7338876672885946,3.3691511456479937
31,2.0,1.0,glabella,1.5964166104748678,0.56736112893747,0.4248678484225142,1.6988116771867134,3.2553634514936305
32,2.0,1.0,upper nasal dorsum,1.6401292818749085,0.5712981537382686,0.4237261404437116,1.7254531772192736,3.345338010648464
33,2.0,1.0,lower nasal dorsum,1.693173813358217,0.5323025864335416,0.42405859957529346,1.7303116901327005,3.357145032715614
34,2.0,1.0,soft triangle,1.79870537875039,0.5601946871044061,0.41676109439835324,1.7228914805099704,3.330839076772552
35,2.0,1.0,left ala,1.8190771595240935,0.5094859457577078,0.3936148318630643,1.7641748220334126,3.4634188328319646
36,2.0,1.0,right ala,1.8718878186958923,0.5317628592459259,0.39755080161391604,1.8644962050841338,3.8471353356309415
37,2.0,1.0,nasal tip,1.7721049600876302,0.5621761356906263,0.4287371272289211,1.7190791808310144,3.3349632903655237
38,2.0,1.0,left lower nasal sidewall,1.8522034692651248,0.5163295449986901,0.3969057439943229,1.8171146852255378,3.642159107725503
39,2.0,1.0,right lower nasal sidewall,1.8010768174586047,0.5535890166295097,0.4207890490889515,1.7311870309334814,3.35240928911782
40,2.0,1.0,left mid nasal sidewall,1.8153170076384229,0.4841762190439381,0.3871236032583991,1.7791280612953084,3.471768782669113
41,2.0,1.0,right mid nasal sidewall,1.7245445728050626,0.5454742309910371,0.4250600620011612,1.7472229508916903,3.385462553541769
42,2.0,1.0,philtrum,1.716041356578225,0.48261079499715215,0.37532263065589305,1.8137757082065447,3.7991248331176912
43,2.0,1.0,left upper lip,2.135659445914598,0.36763198056187013,0.2804879656501993,2.201639675121414,5.450269578227389
44,2.0,1.0,right upper lip,2.0317496610279493,0.4103757842642654,0.3109306721345632,1.988896532613522,4.482807577694058
