,attendant,condition,ROI,DTW,PCC,CCC,RMSE,MAE
80,3.0,1.0,right lower cheek,2.0145431619581626,0.4559122726421201,0.41073939388236286,1.88182938504268,4.004691166066183
81,3.0,1.0,chin,2.4912780016769562,0.44123501624645256,0.3669439592401633,2.435222006119332,7.410287856929584
82,3.0,1.0,left marionette fold,2.1330934265940615,0.5064206116508467,0.4421402057442432,1.8819664680598212,3.9669447352521283
83,3.0,1.0,right marionette fold,2.159061553294047,0.4033004124009658,0.3476976677432825,1.9079446706913468,3.928740273610914
84,4.0,1.0,lower medial forehead,1.973296268315431,0.2327340722704828,0.21482266115443882,3.5065030455410127,13.527469801000288
85,4.0,1.0,left lower lateral forehead,2.1359261214218117,0.20823187180523803,0.1791736266608158,3.5772372820971845,14.074918332410737
86,4.0,1.0,right lower lateral forehead,2.226372796637073,0.21176350161891852,0.17737039859121878,3.5484778750269306,13.394753413973755
87,4.0,1.0,glabella,2.0370639167449998,0.2617040034613177,0.23100997989408317,3.527744925268325,13.70891305510032
88,4.0,1.0,upper nasal dorsum,1.9410504191410376,0.23201380381955494,0.2166802918879493,3.7012237298735307,15.349352229885644
89,4.0,1.0,lower nasal dorsum,2.203744847409428,0.19486771318541807,0.14547258458414747,3.5939162377790574,14.151204804372492
90,4.0,1.0,soft triangle,2.1480324306477327,0.1645670574058963,0.14137273016118856,3.5075298152666856,13.736524847840949
91,4.0,1.0,left ala,1.9054883307174983,0.16776823985431982,0.1510875866791403,4.140008942404451,18.06445265164057
92,4.0,1.0,right ala,2.2631217493074853,0.1650030062437928,0.13540766645600613,4.010367665175236,17.20955461643245
93,4.0,1.0,nasal tip,1.910130919454011,0.193067648200772,0.1730979836791171,3.5996166552405384,14.142264142383441
94,4.0,1.0,left lower nasal sidewall,2.0396979010521687,0.13289560074900994,0.11410780134808218,3.8280858797436994,15.766907165775837
95,4.0,1.0,right lower nasal sidewall,2.1003178352283256,0.14498582657329234,0.11756161226622323,4.139759926025616,18.196469476829773
96,4.0,1.0,left mid nasal sidewall,2.2201114844687324,0.10649785068127633,0.09250315034557867,4.372444111109104,21.360873072889312
97,4.0,1.0,right mid nasal sidewall,2.0897409512094978,0.16391406235888406,0.13559630935808908,4.630699796793537,23.1395266920255
98,4.0,1.0,philtrum,2.023222670948821,0.196239776148277,0.16260071334119697,3.934988800128944,16.787245667179093
99,4.0,1.0,left upper lip,2.0482683594357227,0.20816957663222835,0.18569561141421867,4.105926183098515,18.231848764605346
