,attendant,condition,ROI,DTW,PCC,CCC,RMSE,MAE
72,3.0,1.0,right upper lip,3.06381651024965,0.17302219721404086,0.11659539681851652,4.710431216482081,22.998875426477348
73,3.0,1.0,left nasolabial fold,2.3009240529448025,0.4308349973078108,0.36294336317735565,2.000002513458398,4.7414128772600685
74,3.0,1.0,right nasolabial fold,2.295470670193693,0.4140307799494027,0.3329689815160367,2.334192489200555,6.647211149558819
75,3.0,1.0,left temporal,3.124314056272513,0.16174535997718037,0.10547876432920829,4.3728446946233275,19.743836602301798
76,3.0,1.0,right temporal,2.4429971897978384,0.07696681524987264,0.06271009579039082,5.716637554264601,34.062209914128836
77,3.0,1.0,left malar,2.281817803471975,0.4587818684375095,0.40214522999113184,1.9253637059917843,4.247031505779572
78,3.0,1.0,right malar,2.230123153134065,0.49113772782750087,0.3936798681380471,1.755942990640379,3.4079813106324846
79,3.0,1.0,left lower cheek,2.4704231360885247,0.44670838467407914,0.32156827382486225,1.8080432690992296,3.5940614530958035
80,3.0,1.0,right lower cheek,2.2130658121238143,0.4578339458107509,0.34956152507795485,1.7350452826426574,3.3709627061994833
81,3.0,1.0,chin,2.3267998589298067,0.4800496283892663,0.3828744337799061,2.289956269263158,6.915852145753188
82,3.0,1.0,left marionette fold,2.13505102064166,0.5454401484269082,0.45315074581571363,1.7341360462036717,3.4556057569702388
83,3.0,1.0,right marionette fold,2.102803885092269,0.47807207726141954,0.3905222804025943,1.6778757907862216,3.1070889117703286
84,4.0,1.0,lower medial forehead,2.201600989134942,0.22953021728511863,0.19381401847531918,3.6230125374350743,14.537450811251048
85,4.0,1.0,left lower lateral forehead,2.1648674961362118,0.22234736408980366,0.19278461992844556,3.3807614476860417,12.707697561280579
86,4.0,1.0,right lower lateral forehead,2.0287241554355915,0.2554577318740046,0.2099940345943361,3.3015019796321865,12.00519899322676
87,4.0,1.0,glabella,2.1818920266635224,0.24084721287586577,0.19557530254125027,3.4692414942171164,13.198772100652192
88,4.0,1.0,upper nasal dorsum,2.2785258448066954,0.24338061338073044,0.18450253248344223,3.721867470658225,15.422477419705487
