,attendant,condition,ROI,DTW,PCC,CCC,RMSE,MAE
398,15.0,1.0,soft triangle,2.070074212735455,0.13186052957850586,0.11113020908968689,4.629969404794315,23.225523069189247
399,15.0,1.0,left ala,2.136076298647511,0.17824905837885602,0.148713781889064,4.620428250246626,23.286893082824715
400,15.0,1.0,right ala,1.999029223046355,0.12541478944817377,0.10506556818213139,5.0852089787093755,27.591344721164642
401,15.0,1.0,nasal tip,1.9419326572092737,0.11757364031099292,0.10899563604076325,5.531096359368922,32.974313888981264
402,15.0,1.0,left lower nasal sidewall,2.102644444068635,0.16558628846349818,0.1331847653275295,5.018920707407235,28.035650506880422
403,15.0,1.0,right lower nasal sidewall,2.1016874585955816,0.11279538921745007,0.08880846286371291,6.108768878750217,39.45087071555586
404,15.0,1.0,left mid nasal sidewall,2.0695605234922345,0.1511305883492692,0.12705348851412088,6.634993434892121,47.67488638586818
405,15.0,1.0,right mid nasal sidewall,2.086817097568914,0.11167962600422769,0.09874499970217267,6.504243275417132,44.69891686779223
406,15.0,1.0,philtrum,2.1838504979935927,0.15121517972394796,0.11538268226519167,4.651432494979509,23.511968796849402
407,15.0,1.0,left upper lip,2.0159640033946435,0.17013826036676716,0.1384465790896574,4.816311265362066,25.506881213819234
408,15.0,1.0,right upper lip,2.056552671168349,0.1305883740661594,0.10999108547270096,4.885703666087093,26.11632461324693
409,15.0,1.0,left nasolabial fold,2.045727049945223,0.14996690561306703,0.13302891970304068,4.589619578309581,22.981137563593553
410,15.0,1.0,right nasolabial fold,2.119006450057541,0.1532722760342915,0.12920673743529093,4.643230985770991,23.242941310321175
411,15.0,1.0,left temporal,2.1752961304201044,0.131134177491432,0.10018140968929717,4.596060323611669,23.15317789440481
412,15.0,1.0,right temporal,2.0812249395063764,0.10518790891172866,0.08603227441347103,6.463950185635804,43.433080245921495
413,15.0,1.0,left malar,2.1615074730067896,0.16185253806985617,0.13616381088850033,4.627077161200383,23.29854075563756
414,15.0,1.0,right malar,2.109508752548493,0.14707513738705136,0.12096751244905822,4.626504908234421,23.28343626427422
415,15.0,1.0,left lower cheek,2.223952297737076,0.15474930227900313,0.13163106665023463,4.618220998713794,23.260212103078164
416,15.0,1.0,right lower cheek,2.123302231743778,0.1463545133355073,0.13055963792020245,4.60774614530682,23.171397039177055
417,15.0,1.0,chin,2.2257062097143607,0.15461324587955375,0.12555965078406822,4.59000228971332,22.85331721693358
418,15.0,1.0,left marionette fold,2.245847011448204,0.15150573522842373,0.11994642007630603,4.6353050589360105,23.326547750566842
419,15.0,1.0,right marionette fold,2.130627699309971,0.13392421252576928,0.11692244896959647,4.588303573061334,23.022968992777585
420,16.0,1.0,lower medial forehead,2.451988855136643,0.3859016815109787,0.29733272445310505,1.8718648766278647,3.85799279946184
421,16.0,1.0,left lower lateral forehead,2.3062504730316284,0.4119977481658575,0.32177038192198637,1.9459549432092444,4.153697602726271
422,16.0,1.0,right lower lateral forehead,2.4249620766997584,0.3806848644723965,0.3176258413187038,2.0147176267371547,4.483553923906991
423,16.0,1.0,glabella,2.4591864305905538,0.3828297475924776,0.3017359156448408,1.9005603172384335,3.942778576184208
424,16.0,1.0,upper nasal dorsum,2.222361294692443,0.29633257953418984,0.24744621082577453,2.0746216808077076,4.835603047484959
425,16.0,1.0,lower nasal dorsum,2.2904169617105286,0.25712088401945277,0.21124570624942718,2.4995362682511613,6.998103663932167
426,16.0,1.0,soft triangle,2.3666265112353044,0.3353262242073486,0.2555097026808318,1.9484822145767278,4.086324128694475
427,16.0,1.0,left ala,2.2912146143413126,0.3197584661272531,0.2672466425184067,2.500215373013453,7.10982196282874
428,16.0,1.0,right ala,2.3291218633913835,0.20380970122589814,0.155875799905357,3.9839099884193887,17.757762565787974
429,16.0,1.0,nasal tip,2.3089133821701964,0.33808797717915834,0.27024830914897874,2.1687566853294626,5.5919019373699035
430,16.0,1.0,left lower nasal sidewall,2.281605527647658,0.28802725292417086,0.22973946812908,3.356219336851756,12.803514199863285
431,16.0,1.0,right lower nasal sidewall,2.31112824002294,0.18288779777395955,0.14543892967479985,4.474213437363607,21.27940514829298
432,16.0,1.0,left mid nasal sidewall,2.171594223769219,0.16424897421817627,0.13929868679678792,4.858317595703155,25.280785270669963
433,16.0,1.0,right mid nasal sidewall,2.1444046316728733,0.11052085951834252,0.09618674309262612,6.348946333707268,41.84073673714676
434,16.0,1.0,philtrum,2.4546897507817094,0.3252397824148585,0.24551493184877074,2.158464891405593,5.36687270723385
435,16.0,1.0,left upper lip,2.323715536257729,0.23944028913552984,0.19548917058374526,2.5897463650477888,7.814861871557527
436,16.0,1.0,right upper lip,2.346446945493856,0.3266138095947615,0.2525344224271793,2.1412154890745785,5.143744410342096
437,16.0,1.0,left nasolabial fold,2.387459960561188,0.3337049165492175,0.2607399075297872,2.000266010673196,4.350889560963488
438,16.0,1.0,right nasolabial fold,2.3610448819467087,0.33371174942415016,0.2542357789116043,2.005691260797479,4.347176117873172
439,16.0,1.0,left temporal,2.3822685239474155,0.3069701770365492,0.2501700034561428,2.2945927489823426,5.885012399575498
440,16.0,1.0,right temporal,2.3512687550918803,0.14534969851098764,0.12199119301896999,5.624424115632164,33.303966864879584
441,16.0,1.0,left malar,2.423169038570765,0.3249709114768636,0.243867248567829,2.1108984511660793,4.823471671090263
442,16.0,1.0,right malar,2.5214770163513758,0.20109282882896473,0.1539268370961354,2.78283950374831,8.876079242056656
443,16.0,1.0,left lower cheek,2.2988825420348764,0.3801994656652779,0.3150058801532288,1.9640515616197285,4.166593509705386
444,16.0,1.0,right lower cheek,2.3317312671684136,0.29426623024092213,0.2429690763214894,2.4390807614745715,6.413085845176462
445,16.0,1.0,chin,2.3916633757771235,0.3667581452183423,0.29178014073990877,2.089209690226734,4.762382357364102
446,16.0,1.0,left marionette fold,2.3270595279920214,0.36878320014332927,0.30827381758071143,1.937088912454682,4.061350935808971
447,16.0,1.0,right marionette fold,2.475524974570275,0.31275286342157427,0.24981175955888985,2.4343296171404685,6.575585960530582
448,17.0,1.0,lower medial forehead,3.139440413214239,0.4982672584856845,0.2957024702808788,1.1938226961805607,1.4792131446500605
449,17.0,1.0,left lower lateral forehead,3.1034648411797474,0.4969190015787722,0.2999386788790181,1.172646574130529,1.4412121693120457
450,17.0,1.0,right lower lateral forehead,3.1299299027802694,0.48555462001089944,0.2897656115608416,1.2188219962348006,1.5458537270858967
451,17.0,1.0,glabella,3.171048641151143,0.5130076678313455,0.29668792280456496,1.1899975160860068,1.4713362421950584
452,17.0,1.0,upper nasal dorsum,3.378090965600532,0.36716388826390206,0.22405414156585124,1.9150216913473075,5.138747241614119
453,17.0,1.0,lower nasal dorsum,3.2710011811081183,0.41459601555568176,0.26532433324792937,1.501368185553149,3.025328160539844
454,17.0,1.0,soft triangle,3.1764597340907614,0.4354120070831197,0.26334362160405916,1.3039954070401283,1.7576079783331402
455,17.0,1.0,left ala,3.299455618919936,0.46098438782199647,0.26770573794983427,1.342745247590177,2.171408383645571
456,17.0,1.0,right ala,3.0382980008565594,0.4185247901488533,0.2729749892374227,1.2040766614302736,1.5138970986542173
457,17.0,1.0,nasal tip,3.410100012532272,0.44469509685837233,0.25119840444167324,1.3139011039010027,1.8043015413655068
458,17.0,1.0,left lower nasal sidewall,3.270178993576097,0.36743442674485866,0.236185362787948,2.1086464252014494,5.411469605922687
459,17.0,1.0,right lower nasal sidewall,3.3450682045245577,0.3670662634279715,0.2233187870476013,2.483331700584857,8.464238514943554
460,17.0,1.0,left mid nasal sidewall,3.215380350038517,0.35886180804267914,0.2254229573295353,2.048480719940967,4.897932697606555
461,17.0,1.0,right mid nasal sidewall,3.1733575660447726,0.37030319739446466,0.2291147250244703,1.2912916783122343,1.7326786642577534
462,17.0,1.0,philtrum,3.1169010493943574,0.3691779884000179,0.2310905874903865,1.3060980657483032,1.772247693050278
463,17.0,1.0,left upper lip,3.2341322724283263,0.323584401611025,0.20629924572991337,1.7077973834133295,3.5334937511131677
464,17.0,1.0,right upper lip,3.160927177149693,0.349523706709342,0.22906625721901316,1.90021096031812,5.0865751814423135
465,17.0,1.0,left nasolabial fold,3.00855280688736,0.4534824058928993,0.283117736763909,1.1801097761364445,1.4536485981453182
466,17.0,1.0,right nasolabial fold,3.157482593482501,0.44593595602749625,0.2699609388963634,1.19862859489728,1.4865439634133946
467,17.0,1.0,left temporal,3.117970608162474,0.347343559751627,0.23976462686509573,1.95356968622651,4.647431839899061
468,17.0,1.0,right temporal,3.248733566253861,0.11814646212425033,0.08515076999367538,5.266482797255312,28.350253850066284
469,17.0,1.0,left malar,3.1101301595842994,0.39949455437821246,0.24539830893668158,1.215493236063054,1.5238884963877164
470,17.0,1.0,right malar,3.311807044194932,0.3510524680032574,0.2213472958235529,1.417535283963072,2.217321391343831
471,17.0,1.0,left lower cheek,3.1162533436966435,0.46658477047668123,0.2783483925813643,1.2016878667242819,1.5002429005107087
472,17.0,1.0,right lower cheek,3.3216746421425265,0.2942517872941983,0.18442399734092807,2.295599445433378,6.396215188709071
473,17.0,1.0,chin,3.257805856982835,0.4624475459984273,0.27046192722140355,1.2481467392183285,1.6862859026418178
474,17.0,1.0,left marionette fold,3.200189901281864,0.4518714873562947,0.2800261314766394,1.2634193266939686,1.6495656687178482
475,17.0,1.0,right marionette fold,2.9665403194416946,0.17591147559433762,0.12499625961542173,4.337422606494106,20.8428729883818
476,18.0,1.0,lower medial forehead,3.2778306233607872,0.2975854055212072,0.20592416597416202,1.607872631069944,3.9583047012752357
477,18.0,1.0,left lower lateral forehead,3.2321239697412127,0.28258880805116726,0.1935367453819617,1.2909086576801685,2.2961888858505053
478,18.0,1.0,right lower lateral forehead,3.0582146270949493,0.25385204768591013,0.19470988053843485,1.4959922066792408,2.9714959815174673
479,18.0,1.0,glabella,3.308220610818179,0.3052384348402739,0.20347916117433354,1.340839837243323,2.634160296152058
480,18.0,1.0,upper nasal dorsum,3.285249046111396,0.3005918657317665,0.20662842507530899,1.2067313905748356,1.9868347769134551
481,18.0,1.0,lower nasal dorsum,3.283210840756529,0.3139946370657618,0.21206844571882702,1.6508295070205075,4.483660169909311
482,18.0,1.0,soft triangle,3.1705685843621465,0.37708291765399377,0.2560752114038172,1.1568863221739882,1.5537332088202365
483,18.0,1.0,left ala,3.1980268410398462,0.31518150672108475,0.2331498052321461,1.27617533237363,1.9321326751484562
484,18.0,1.0,right ala,3.269434006052198,0.2816166654899719,0.21295281506155855,3.264212550266048,13.1745403023409
485,18.0,1.0,nasal tip,3.1350615227897847,0.3444099067181852,0.2589647768307536,1.5666159735143173,3.5336129292055505
486,18.0,1.0,left lower nasal sidewall,3.236814486266725,0.36037203284021896,0.24955308867713363,1.3366014797901837,2.28521888679818
487,18.0,1.0,right lower nasal sidewall,3.22642501129505,0.23357656383582565,0.17560790736038764,3.1954039329294197,13.291665837037877
488,18.0,1.0,left mid nasal sidewall,3.0198044366442742,0.2912206811871807,0.22486926981806424,1.4943368343714403,3.3426941640570753
489,18.0,1.0,right mid nasal sidewall,3.2146614885479248,0.21643183285724768,0.15907104944564796,3.069330395800877,11.224344579482622
490,18.0,1.0,philtrum,3.1642139317642193,0.351644218113076,0.27210699286590284,1.7859487738937225,4.400078819790516
491,18.0,1.0,left upper lip,3.3041580316904797,0.34956770257221575,0.2495191596246991,1.7053486754686376,4.005617250621424
492,18.0,1.0,right upper lip,3.463311602584112,0.24820624543515657,0.1691536430021039,3.038059042973457,11.751601381524539
493,18.0,1.0,left nasolabial fold,3.2458789753014794,0.362444315106893,0.26180206840820236,1.5959274030667665,3.2302480308082875
494,18.0,1.0,right nasolabial fold,3.41529710047523,0.30733618555623426,0.2142802342032073,1.8533238204714806,5.231635395641439
495,18.0,1.0,left temporal,3.0075447768530843,0.332763228814649,0.24610384670988306,1.1901928368011319,1.981982867355539
496,18.0,1.0,right temporal,3.0074654406005124,0.1843895299910789,0.1446241851594483,3.5126562576095277,14.265274329690888
497,18.0,1.0,left malar,3.218088146590502,0.38795781578645305,0.26915257011679505,1.2451847574123658,2.452178615942761
498,18.0,1.0,right malar,3.3136710253319817,0.36179054724678283,0.26068172528666106,1.8533728746827007,4.860595646205943
499,18.0,1.0,left lower cheek,3.132949757954994,0.36145363483768805,0.24254212996248245,0.9383860612281867,0.940126839772987
500,18.0,1.0,right lower cheek,3.277795476543211,0.3244080926757202,0.21297730872681586,1.2803402943195388,1.9764146299282221
501,18.0,1.0,chin,3.287995892475678,0.38257258653916343,0.2590295438004021,1.3673909613989117,2.647570414690455
502,18.0,1.0,left marionette fold,3.2594586321389767,0.3674154164716762,0.24908899764879366,1.1152528311792558,1.4209034397161306
503,18.0,1.0,right marionette fold,2.9746668432280976,0.39231936946482077,0.29724627707583146,0.9795674152038152,1.023692379158888
504,19.0,1.0,lower medial forehead,2.906338771227633,0.24457348683492008,0.1677388339213732,1.8649963272401537,4.291614392334243
505,19.0,1.0,left lower lateral forehead,2.8726342090997936,0.24455318920935665,0.1768920107116095,1.9008238892244436,4.44054456652202
506,19.0,1.0,right lower lateral forehead,2.956498729274807,0.1970165244697025,0.13514876588176092,1.9012609375560665,4.430097482109242
507,19.0,1.0,glabella,2.95500396339612,0.22143480055380446,0.1525278415591697,1.9046862210059852,4.581342834042742
508,19.0,1.0,upper nasal dorsum,3.066478204611782,0.1558191763245145,0.10737312606625232,2.218147366673614,6.041173340333541
509,19.0,1.0,lower nasal dorsum,2.99058523881133,0.11925742469462691,0.08355432561031623,3.7367806520312525,15.95835668412565
510,19.0,1.0,soft triangle,3.2740084770685236,0.10130144661636868,0.07241062208669827,4.047883271937079,18.346369264330036
511,19.0,1.0,left ala,2.742845854940884,0.11135546013551463,0.09064155934596393,3.183639906736598,11.90734306578002
512,19.0,1.0,right ala,3.080308153339791,0.08366675127023072,0.06194135071739073,3.145151907077992,10.862388844358271
513,19.0,1.0,nasal tip,3.1006376562000333,0.09519876072335806,0.06965883007399987,4.27262927477797,20.52250991797336
514,19.0,1.0,left lower nasal sidewall,2.837528060576201,0.08726265342758721,0.06477888077696867,3.4620552923125536,13.451870081004614
515,19.0,1.0,right lower nasal sidewall,2.651085981246688,0.10793402392083652,0.08901264499056294,3.0597980631564528,10.916391327200362
516,19.0,1.0,left mid nasal sidewall,2.801580125899535,0.10655819157562597,0.08674392518083854,4.135164717870115,19.167811523542078
517,19.0,1.0,right mid nasal sidewall,2.821997867482007,0.10188128881388447,0.07750481511763115,5.31513231789352,31.23510074001158
518,19.0,1.0,philtrum,2.7643549140953096,0.14164831006302053,0.1150097926558136,3.6795050298987193,14.807081298382037
519,19.0,1.0,left upper lip,2.899340452026534,0.12339131588905851,0.0896715239808962,3.854438749545188,15.281763844066123
520,19.0,1.0,right upper lip,2.8596646323240287,0.1287080191279798,0.09648783946750429,4.552633193239728,22.144774812182362
521,19.0,1.0,left nasolabial fold,2.8158580982439396,0.1392954862539494,0.10608437664452183,3.43979771954103,14.246754963423829
522,19.0,1.0,right nasolabial fold,2.981759696655542,0.1099340986948985,0.08686577748090694,4.000696194565875,18.230441036080204
523,19.0,1.0,left temporal,3.101936399408526,0.2011789726737803,0.13202765154146356,2.5827822798407256,8.562278767371902
524,19.0,1.0,right temporal,3.4453373705429695,0.14503481186603615,0.0976239081542408,3.900713854906736,17.405068976110194
525,19.0,1.0,left malar,2.940245290297516,0.2523460818735564,0.18433619170042728,1.9494920534298703,4.556552337007641
526,19.0,1.0,right malar,2.881766707388966,0.2316770671032662,0.16858517837980672,2.099025930048537,5.259218815461047
527,19.0,1.0,left lower cheek,2.819981484873169,0.2559496041427291,0.18793323349679064,1.9505473938539353,4.5254091051191265
528,19.0,1.0,right lower cheek,2.802084507052853,0.2208463907767573,0.1609160880210521,2.027320515449118,4.923891309626709
529,19.0,1.0,chin,2.8291731007701224,0.23063427500043723,0.17001258640201486,1.9564338261353613,4.573890042756831
530,19.0,1.0,left marionette fold,2.8446338478345545,0.18844499082340505,0.13926017179159333,2.091843005260705,5.372614314218465
531,19.0,1.0,right marionette fold,2.7851310860217944,0.16908769064554807,0.1275427633722083,3.2164596048125484,12.94290251372994
532,20.0,1.0,lower medial forehead,2.640025744106842,0.18591854790014845,0.12617362091304532,1.6486482749109719,3.528252380730637
533,20.0,1.0,left lower lateral forehead,2.5204222681317088,0.21984428727328437,0.1633876845994933,1.620513152300149,3.456014396118743
534,20.0,1.0,right lower lateral forehead,2.6260919288097924,0.24196607906162237,0.17698995305397575,1.6630581878219672,3.5610740007531976
535,20.0,1.0,glabella,2.607264092140998,0.1547668543058321,0.114066028807094,1.6196338834906943,3.4490268953891223
536,20.0,1.0,upper nasal dorsum,2.6350273323791833,0.13628574723988357,0.09306873861182198,1.6545457615765753,3.522135691290329
537,20.0,1.0,lower nasal dorsum,2.4400604524480864,0.11807958416606461,0.08828274213321836,2.1235232902074297,5.869695083621862
538,20.0,1.0,soft triangle,2.5571640992106146,0.11877288784552077,0.08983005547105338,1.6548052969236435,3.582600625145846
539,20.0,1.0,left ala,2.644191898961492,0.09481201798993295,0.0703097200864564,2.1891256105768604,5.83834137654792
540,20.0,1.0,right ala,2.550283358007333,0.11022746446057263,0.0804176457118733,2.6761811102955626,9.42199576539129
541,20.0,1.0,nasal tip,2.6075371832538785,0.12241369334791118,0.09218780348704597,2.125397702968157,5.407733679810619
542,20.0,1.0,left lower nasal sidewall,2.4902150649408057,0.11085977649235945,0.09020980726056999,2.035698742221488,4.974578690460501
543,20.0,1.0,right lower nasal sidewall,2.6572239076457613,0.09673831672586751,0.07514075837217724,3.728544023778946,16.25836546341165
544,20.0,1.0,left mid nasal sidewall,2.6572014780321265,0.12421100043773578,0.08881678560565409,2.3197349344366054,6.257814273157101
545,20.0,1.0,right mid nasal sidewall,2.725924955689326,0.15044127620172457,0.10808659689534221,4.193013489288448,20.163194041816762
546,20.0,1.0,philtrum,2.667728664607157,0.08925047388424898,0.06686651511838972,3.001654296425392,9.83596878418539
547,20.0,1.0,left upper lip,2.6606570203866586,0.11980028789627446,0.09312381952759839,3.67678418974281,16.37911941347466
548,20.0,1.0,right upper lip,2.697133585197293,0.10774234845092917,0.08170549362122435,2.593033443476526,7.944319535781344
549,20.0,1.0,left nasolabial fold,2.6568568222109867,0.12509730842002745,0.09546286727628714,2.1869602468759672,5.919417465617714
550,20.0,1.0,right nasolabial fold,2.726739733008824,0.1377417557061319,0.10776980230991026,2.08576040562707,5.415257242960579
551,20.0,1.0,left temporal,2.4349376385149903,0.1332944575067547,0.1059861494479384,3.306450866008886,13.34511880904522
552,20.0,1.0,right temporal,2.662819085615878,0.14148857798353576,0.09744524430113304,3.7722987254741214,16.20141928381401
553,20.0,1.0,left malar,2.536590025943299,0.15542706520514563,0.11285149305647783,1.7239201787301737,3.6916031903852446
554,20.0,1.0,right malar,2.6373449153528,0.17292150605281115,0.12189533339939904,1.695825521902722,3.6388283825988563
555,20.0,1.0,left lower cheek,2.5502410024764135,0.16379078888588497,0.12537127121798652,1.8260218126541385,4.306660140006295
556,20.0,1.0,right lower cheek,2.5750536269891033,0.18690764039148375,0.1398280194489394,1.7120213493869765,3.7224096207433783
557,20.0,1.0,chin,2.4555139009453746,0.19821919074640268,0.1572084710925065,1.9479265024035852,4.960655098367012
558,20.0,1.0,left marionette fold,2.5895776089327307,0.1261819226068499,0.0947114999917905,1.8637209764394849,4.326783051993707
559,20.0,1.0,right marionette fold,2.571202175062406,0.1587177996634673,0.11977618053814065,1.9169664766226306,4.498914096070144
560,21.0,1.0,lower medial forehead,2.4689068538464043,0.18193173620899722,0.1483055101195055,2.9930961899417095,10.979130863428976
561,21.0,1.0,left lower lateral forehead,2.4672104358796294,0.19907496548767994,0.14789900882494203,3.03701363804709,11.415314407688616
562,21.0,1.0,right lower lateral forehead,2.3855571678902474,0.1872352302104087,0.13482620600990128,3.0941501958590636,11.623688251169527
563,21.0,1.0,glabella,2.4452785212344956,0.18788039802763343,0.1363014952145931,3.0128126917812685,11.109844609604988
564,21.0,1.0,upper nasal dorsum,2.49921374666405,0.1421938241856526,0.10045924377992849,3.00752000970187,11.138703241109136
565,21.0,1.0,lower nasal dorsum,2.2336139247211384,0.17559320921334057,0.14433323851707003,3.6592287485284554,15.280730984740803
566,21.0,1.0,soft triangle,2.3449615436071753,0.18828317681459103,0.14428810547180862,3.1574981963922744,11.876153745107645
567,21.0,1.0,left ala,2.284121440185667,0.17682569574999538,0.1376664774763895,3.2342564392805606,12.84749161911829
568,21.0,1.0,right ala,2.3234446408941007,0.17039987820295213,0.13779978960390177,3.3409849068379045,13.171110868366506
569,21.0,1.0,nasal tip,2.0155693116079227,0.18252228647619154,0.1492846241490123,3.6273969809108855,15.611741453532572
570,21.0,1.0,left lower nasal sidewall,2.3186106434337797,0.15925183446712038,0.11810155330301847,3.7862539635624834,16.161699294932735
571,21.0,1.0,right lower nasal sidewall,2.3426708949938004,0.1936112579134405,0.13717483717747195,3.366667299933336,13.419199611210795
572,21.0,1.0,left mid nasal sidewall,2.2436885838671916,0.2005640698164687,0.1547827348276463,3.8462972959733728,17.080049486752056
573,21.0,1.0,right mid nasal sidewall,2.2569588850101243,0.21040666728180638,0.1667462416460484,3.1684292795818907,11.721296699575602
574,21.0,1.0,philtrum,2.2470684110149652,0.12679652226988378,0.1067095374195791,3.2187332283756493,11.845359672752492
575,21.0,1.0,left upper lip,2.2999193954849884,0.10730367557617834,0.07696895519742697,3.2738769784664177,12.746804168768463
576,21.0,1.0,right upper lip,2.145149071269092,0.1377036320094464,0.11280849292264268,3.1641757921962195,11.876687143780325
577,21.0,1.0,left nasolabial fold,2.193586614010319,0.12370079650303276,0.0985086331814678,3.1128755657092793,11.399140341834268
578,21.0,1.0,right nasolabial fold,2.1654561144013904,0.11832534380489049,0.09942863749842464,3.17579127204627,12.198540115716897
579,21.0,1.0,left temporal,2.172110536377366,0.10473022968319753,0.07629161246324041,6.602571800715701,45.30024781780626
580,21.0,1.0,right temporal,2.2176072809095224,0.1107511952525055,0.09091129806947734,6.82109081716415,49.48763852915118
581,21.0,1.0,left malar,2.4077715075282997,0.19153665546766324,0.1393727467345236,3.0043154322810186,11.14841692514361
582,21.0,1.0,right malar,2.211380206050675,0.17236309455657808,0.13096698319673847,3.0074295933890864,11.20169771704342
583,21.0,1.0,left lower cheek,2.2702645600621048,0.19318845252284844,0.15050958600672867,3.0423628397863935,11.427527560956406
584,21.0,1.0,right lower cheek,2.3030679499096682,0.15181595701786268,0.12198953006336243,3.0450781561932136,11.437489849309298
585,21.0,1.0,chin,2.236763532943934,0.15197894408519494,0.11992940169124729,3.3013882774919323,13.182757300277414
586,21.0,1.0,left marionette fold,2.306860530802883,0.13959332647674208,0.108449383051836,3.1663481869867964,12.177188359005326
587,21.0,1.0,right marionette fold,2.2799703510956326,0.13820186960880418,0.11131855247958589,3.038582085142359,11.483397658885485
588,22.0,1.0,lower medial forehead,2.1778581197961357,0.14426802108631676,0.11884932324406479,4.006623012768386,16.87655973049763
589,22.0,1.0,left lower lateral forehead,2.2038066226336115,0.14667623308762215,0.11799173718959907,3.9673943890916648,16.618049773719896
590,22.0,1.0,right lower lateral forehead,2.2043641269433465,0.16002881259916502,0.12360112470564757,4.004016535729265,16.849150197241862
591,22.0,1.0,glabella,2.2346381945777094,0.15102505916871725,0.1257219874358392,4.006082688264605,16.861770340569144
592,22.0,1.0,upper nasal dorsum,2.3138692732577435,0.16286084498197162,0.1295609254482568,4.002406180849863,16.8206848076896
593,22.0,1.0,lower nasal dorsum,2.233156264235851,0.1408632324677598,0.10907932252578068,3.9458830270963596,16.45419487861575
594,22.0,1.0,soft triangle,2.3161012292963865,0.16496520163997772,0.13126807357342826,4.019688305385071,16.944960621653514
595,22.0,1.0,left ala,2.230634884181338,0.13706571258536124,0.10891427841971998,4.252676099018252,18.959459297383244
596,22.0,1.0,right ala,2.031746035937453,0.13844383237782518,0.12219333818967017,3.950540295192377,16.432456974387424
597,22.0,1.0,nasal tip,2.1619043021940305,0.16248338888927252,0.13039505642410293,3.963270302898229,16.56321624877727
598,22.0,1.0,left lower nasal sidewall,2.165920231131628,0.14690260517428172,0.12015884952098561,4.04289510960257,17.132615371212527
599,22.0,1.0,right lower nasal sidewall,2.107057780576709,0.16812250362605916,0.14660739738422005,4.068397012075197,17.437945106685127
600,22.0,1.0,left mid nasal sidewall,2.2424127922504495,0.15598687624467167,0.12449376521232955,4.030118539462869,17.05254964405333
601,22.0,1.0,right mid nasal sidewall,2.0105845507819176,0.12982347585783155,0.10469541938151651,4.0189160318780095,16.917031234456946
602,22.0,1.0,philtrum,2.092427532906213,0.13324219419477426,0.10494363590407317,4.1003271037345765,17.625962635716547
603,22.0,1.0,left upper lip,2.1536648049669966,0.11099183256691798,0.09028306000307516,4.040737724592504,17.333848085762856
604,22.0,1.0,right upper lip,2.008193746234618,0.11967866723320088,0.10499391210719555,3.955130594318439,16.53098106953899
605,22.0,1.0,left nasolabial fold,2.262473953513821,0.15606847736325144,0.11918485716058519,3.99261888170284,16.774367270586414
606,22.0,1.0,right nasolabial fold,2.2133809724430518,0.1430886761186518,0.11626387827460805,3.9962622472553675,16.81500611124568
607,22.0,1.0,left temporal,1.912072067526398,0.11793395606275299,0.10258150656807866,5.376481930831088,31.72053127788791
608,22.0,1.0,right temporal,2.126882603586102,0.13317408016278534,0.1052313869489548,5.195455183829675,30.292909565801185
609,22.0,1.0,left malar,2.139981134824528,0.15111601094991917,0.12412156391205362,4.004594681585776,16.868088955178504
610,22.0,1.0,right malar,2.1274114305040226,0.14576616407672888,0.11981747359383767,3.9802316494529264,16.680014838897318
611,22.0,1.0,left lower cheek,2.1936540805506954,0.136088380563332,0.10340823732662305,4.031798749789414,17.01564111190356
612,22.0,1.0,right lower cheek,2.1842920209847674,0.15403770544756062,0.12441127401760128,4.015326100017878,16.938042241098703
613,22.0,1.0,chin,2.1637844261564325,0.1246434428608769,0.09493757106690334,3.999640323920839,16.808397250296025
614,22.0,1.0,left marionette fold,2.0512254971907677,0.12373238652555668,0.0988017601130142,3.953160208508532,16.42652958572429
615,22.0,1.0,right marionette fold,2.095721964475231,0.15643184002900568,0.13249708606218183,3.966650037332129,16.552277470357332
616,23.0,1.0,lower medial forehead,2.2733732797820094,0.4074310359924862,0.3116069311273714,1.8310078853125216,3.5974541915994833
617,23.0,1.0,left lower lateral forehead,2.255187103767706,0.35346669756106575,0.2841525587255088,1.8526039165685968,3.6794422394333455
618,23.0,1.0,right lower lateral forehead,2.311038920238193,0.3919119532271196,0.2987051279627268,1.8539406284494675,3.6654533459418768
619,23.0,1.0,glabella,2.2975998851398316,0.3900897317251018,0.30279743020921396,1.860750403029587,3.7046810954077776
620,23.0,1.0,upper nasal dorsum,2.3160394002942515,0.3850327575099464,0.298879970039184,1.852002469865034,3.670173153698377
621,23.0,1.0,lower nasal dorsum,2.2664032535166108,0.4036938158542457,0.3239518189256005,1.9088078457670936,3.945118098483172
622,23.0,1.0,soft triangle,2.26427945593504,0.39684255414203357,0.3196577896259475,1.9709006485461142,4.307712118976509
623,23.0,1.0,left ala,2.31595818112236,0.38856880068979716,0.2999200799425339,1.9104478661934514,3.9178369950348886
624,23.0,1.0,right ala,2.525932960291187,0.3925598344426671,0.29776807389908067,2.2973864279031937,6.254427918172578
625,23.0,1.0,nasal tip,2.392664119755991,0.38027189739042455,0.2902966309554045,2.0358204115158642,4.547620395226463
626,23.0,1.0,left lower nasal sidewall,2.2703036379227792,0.3802799515165451,0.3079111721258706,1.86437073140585,3.6637201407079525
627,23.0,1.0,right lower nasal sidewall,2.4104970348706822,0.35154724303481893,0.2838848262192777,2.0075281547451227,4.423421770013043
628,23.0,1.0,left mid nasal sidewall,2.3474730082008786,0.362897539456206,0.2846687283421403,1.889228284968235,3.824163085108427
